transaction_id,transaction_time,customer_id,region,amount,date,hour
178101,2025-12-24 15:56:50.735467,4340,South,4463.99,2025-12-24,15
565236,2025-12-24 15:56:50.735467,4723,South,486.35,2025-12-24,15
325668,2025-12-24 15:56:50.735467,4205,North,4271.06,2025-12-24,15
321960,2025-12-24 15:56:50.735467,1986,East,968.16,2025-12-24,15
209217,2025-12-24 15:56:50.735467,1790,East,3059.29,2025-12-24,15
830849,2025-12-24 15:56:50.735467,2296,West,2735.27,2025-12-24,15
939741,2025-12-24 15:56:50.735467,3604,North,4550.65,2025-12-24,15
452951,2025-12-24 15:56:50.735467,3747,East,2837.29,2025-12-24,15
927335,2025-12-24 15:56:50.735467,4115,East,1654.1,2025-12-24,15
579383,2025-12-24 15:56:50.735467,1669,North,3386.84,2025-12-24,15
516236,2025-12-24 15:56:50.735467,478,East,1625.31,2025-12-24,15
502409,2025-12-24 15:56:50.735467,1182,South,2052.84,2025-12-24,15
898417,2025-12-24 15:56:50.735467,85,South,2098.89,2025-12-24,15
762199,2025-12-24 15:56:50.735467,123,North,1174.57,2025-12-24,15
826264,2025-12-24 15:56:50.735467,2561,East,2241.83,2025-12-24,15
703527,2025-12-24 15:56:50.735467,2865,West,3351.3,2025-12-24,15
495600,2025-12-24 15:56:50.735467,56,West,2502.16,2025-12-24,15
440991,2025-12-24 15:56:50.735467,3587,East,4690.71,2025-12-24,15
656263,2025-12-24 15:56:50.735467,2948,South,2657.21,2025-12-24,15
325853,2025-12-24 15:56:50.735467,4944,East,3104.04,2025-12-24,15
532542,2025-12-24 15:56:50.735467,1711,North,2736.82,2025-12-24,15
162716,2025-12-24 15:56:50.735467,2668,South,1760.38,2025-12-24,15
614980,2025-12-24 15:56:50.735467,2836,North,306.5,2025-12-24,15
810789,2025-12-24 15:56:50.735467,4673,North,2133.08,2025-12-24,15
633036,2025-12-24 15:56:50.735467,4140,South,4450.18,2025-12-24,15
531264,2025-12-24 15:56:50.735467,3972,North,1399.28,2025-12-24,15
866890,2025-12-24 15:56:50.735467,3462,East,633.93,2025-12-24,15
628312,2025-12-24 15:56:50.735467,2848,West,4620.17,2025-12-24,15
526101,2025-12-24 15:56:50.735467,1510,West,1848.78,2025-12-24,15
469961,2025-12-24 15:56:50.735467,1578,South,4470.64,2025-12-24,15
531075,2025-12-24 15:56:50.735467,219,West,2681.69,2025-12-24,15
485719,2025-12-24 15:56:50.735467,1647,West,3168.79,2025-12-24,15
801074,2025-12-24 15:56:50.735467,56,West,2956.69,2025-12-24,15
224060,2025-12-24 15:56:50.735467,2793,West,4040.7,2025-12-24,15
411688,2025-12-24 15:56:50.735467,2273,South,4783.27,2025-12-24,15
624924,2025-12-24 15:56:50.735467,2067,North,1025.19,2025-12-24,15
579060,2025-12-24 15:56:50.735467,1846,South,4853.14,2025-12-24,15
724271,2025-12-24 15:56:50.735467,4929,East,813.87,2025-12-24,15
924440,2025-12-24 15:56:50.735467,1975,East,1454.28,2025-12-24,15
353341,2025-12-24 15:56:50.735467,1744,North,578.88,2025-12-24,15
808776,2025-12-24 15:56:50.735467,1740,East,2159.4,2025-12-24,15
489111,2025-12-24 15:56:50.735467,1608,South,994.39,2025-12-24,15
369306,2025-12-24 15:56:50.735467,4172,East,3684.03,2025-12-24,15
824567,2025-12-24 15:56:50.735467,2786,South,3362.1,2025-12-24,15
536423,2025-12-24 15:56:50.735467,2835,North,1733.8,2025-12-24,15
318373,2025-12-24 15:56:50.735467,1886,South,271.38,2025-12-24,15
725886,2025-12-24 15:56:50.735467,1841,West,2943.99,2025-12-24,15
550177,2025-12-24 15:56:50.735467,4791,West,3750.15,2025-12-24,15
189797,2025-12-24 15:56:50.735467,1701,West,3946.97,2025-12-24,15
223117,2025-12-24 15:56:50.735467,1875,North,3078.09,2025-12-24,15
709152,2025-12-24 15:56:50.735467,4506,North,4901.4,2025-12-24,15
686718,2025-12-24 15:56:50.735467,1458,North,2045.12,2025-12-24,15
667177,2025-12-24 15:56:50.735467,3686,South,2629.18,2025-12-24,15
508675,2025-12-24 15:56:50.735467,460,East,780.08,2025-12-24,15
445163,2025-12-24 15:56:50.735467,4488,North,3121.07,2025-12-24,15
736770,2025-12-24 15:56:50.735467,846,North,339.47,2025-12-24,15
920909,2025-12-24 15:56:50.735467,3252,North,1880.09,2025-12-24,15
978682,2025-12-24 15:56:50.735467,1259,East,3722.63,2025-12-24,15
562965,2025-12-24 15:56:50.735467,1035,North,526.1,2025-12-24,15
500674,2025-12-24 15:56:50.735467,26,North,3833.18,2025-12-24,15
290782,2025-12-24 15:56:50.735467,1541,North,4663.33,2025-12-24,15
343805,2025-12-24 15:56:50.735467,3878,East,4418.47,2025-12-24,15
162117,2025-12-24 15:56:50.735467,1404,North,2467.56,2025-12-24,15
836632,2025-12-24 15:56:50.735467,2825,West,4604.52,2025-12-24,15
224447,2025-12-24 15:56:50.735467,2488,West,2152.79,2025-12-24,15
608815,2025-12-24 15:56:50.735467,167,South,4105.19,2025-12-24,15
273666,2025-12-24 15:56:50.735467,1911,South,3689.64,2025-12-24,15
271536,2025-12-24 15:56:50.735467,3255,West,2354.27,2025-12-24,15
113568,2025-12-24 15:56:50.735467,593,South,589.86,2025-12-24,15
289748,2025-12-24 15:56:50.735467,2119,East,663.98,2025-12-24,15
501755,2025-12-24 15:56:50.735467,3275,South,2394.52,2025-12-24,15
612908,2025-12-24 15:56:50.735467,1805,West,2856.97,2025-12-24,15
274109,2025-12-24 15:56:50.735467,3627,West,3180.56,2025-12-24,15
219802,2025-12-24 15:56:50.735467,2060,East,1188.03,2025-12-24,15
827880,2025-12-24 15:56:50.735467,3193,East,1535.87,2025-12-24,15
550433,2025-12-24 15:56:50.735467,136,South,726.09,2025-12-24,15
362700,2025-12-24 15:56:50.735467,2244,South,2478.34,2025-12-24,15
302209,2025-12-24 15:56:50.735467,2975,West,3718.47,2025-12-24,15
350413,2025-12-24 15:56:50.735467,4859,North,1460.0,2025-12-24,15
566807,2025-12-24 15:56:50.735467,3266,West,2448.15,2025-12-24,15
663138,2025-12-24 15:56:50.735467,3252,East,1394.33,2025-12-24,15
953040,2025-12-24 15:56:50.735467,2959,East,2120.54,2025-12-24,15
146344,2025-12-24 15:56:50.735467,1508,South,870.02,2025-12-24,15
925645,2025-12-24 15:56:50.735467,183,North,3920.76,2025-12-24,15
750087,2025-12-24 15:56:50.735467,925,East,106.54,2025-12-24,15
186391,2025-12-24 15:56:50.735467,2539,West,993.94,2025-12-24,15
672503,2025-12-24 15:56:50.735467,2183,West,3882.35,2025-12-24,15
231529,2025-12-24 15:56:50.735467,1021,West,2502.44,2025-12-24,15
208471,2025-12-24 15:56:50.735467,3532,South,148.91,2025-12-24,15
453222,2025-12-24 15:56:50.735467,4050,West,3139.54,2025-12-24,15
350299,2025-12-24 15:56:50.735467,1078,East,3300.29,2025-12-24,15
132851,2025-12-24 15:56:50.735467,860,North,4640.15,2025-12-24,15
728266,2025-12-24 15:56:50.735467,3712,East,4251.5,2025-12-24,15
243370,2025-12-24 15:56:50.735467,3052,South,1507.61,2025-12-24,15
916240,2025-12-24 15:56:50.735467,2372,North,3202.56,2025-12-24,15
799159,2025-12-24 15:56:50.735467,1296,North,4530.6,2025-12-24,15
464940,2025-12-24 15:56:50.735467,3525,North,2375.85,2025-12-24,15
251653,2025-12-24 15:56:50.735467,4792,West,781.44,2025-12-24,15
147207,2025-12-24 15:56:50.735467,4670,East,2309.02,2025-12-24,15
228434,2025-12-24 15:56:50.735467,609,West,1712.94,2025-12-24,15
745096,2025-12-24 15:56:50.735467,1836,North,4652.04,2025-12-24,15
236600,2025-12-24 15:56:50.735467,3585,North,2753.54,2025-12-24,15
701859,2025-12-24 15:56:50.735467,2668,South,4698.68,2025-12-24,15
110949,2025-12-24 15:56:50.735467,1684,West,1481.81,2025-12-24,15
594583,2025-12-24 15:56:50.735467,3131,North,1244.5,2025-12-24,15
102346,2025-12-24 15:56:50.735467,2100,North,162.61,2025-12-24,15
474180,2025-12-24 15:56:50.735467,2114,West,3530.27,2025-12-24,15
162257,2025-12-24 15:56:50.735467,2757,South,4096.11,2025-12-24,15
322546,2025-12-24 15:56:50.735467,398,South,4714.58,2025-12-24,15
565220,2025-12-24 15:56:50.735467,1006,West,2864.66,2025-12-24,15
252186,2025-12-24 15:56:50.735467,1519,South,3276.34,2025-12-24,15
568472,2025-12-24 15:56:50.735467,1052,West,304.45,2025-12-24,15
243050,2025-12-24 15:56:50.735467,3507,East,932.71,2025-12-24,15
391855,2025-12-24 15:56:50.735467,3699,South,2167.4,2025-12-24,15
904099,2025-12-24 15:56:50.735467,3412,West,3887.62,2025-12-24,15
178291,2025-12-24 15:56:50.735467,2980,North,3029.0,2025-12-24,15
768315,2025-12-24 15:56:50.735467,2918,East,1019.04,2025-12-24,15
372755,2025-12-24 15:56:50.735467,527,East,4205.92,2025-12-24,15
892805,2025-12-24 15:56:50.735467,463,North,2213.22,2025-12-24,15
942456,2025-12-24 15:56:50.735467,24,South,2504.19,2025-12-24,15
155083,2025-12-24 15:56:50.735467,2297,South,3373.13,2025-12-24,15
603533,2025-12-24 15:56:50.735467,4213,North,4619.93,2025-12-24,15
871440,2025-12-24 15:56:50.735467,101,South,4937.44,2025-12-24,15
355792,2025-12-24 15:56:50.735467,1984,East,4193.11,2025-12-24,15
350188,2025-12-24 15:56:50.735467,2919,South,3282.55,2025-12-24,15
571005,2025-12-24 15:56:50.735467,601,West,1024.82,2025-12-24,15
595179,2025-12-24 15:56:50.735467,734,South,3082.03,2025-12-24,15
992650,2025-12-24 15:56:50.735467,3261,North,3509.93,2025-12-24,15
138750,2025-12-24 15:56:50.735467,2501,North,4070.6,2025-12-24,15
796084,2025-12-24 15:56:50.735467,1662,North,3775.14,2025-12-24,15
295022,2025-12-24 15:56:50.735467,4730,South,1165.33,2025-12-24,15
709555,2025-12-24 15:56:50.735467,1505,East,2122.17,2025-12-24,15
404133,2025-12-24 15:56:50.735467,2948,East,2020.97,2025-12-24,15
306664,2025-12-24 15:56:50.735467,3393,West,1434.1,2025-12-24,15
347828,2025-12-24 15:56:50.735467,2163,North,2599.08,2025-12-24,15
244102,2025-12-24 15:56:50.735467,752,North,2801.1,2025-12-24,15
311724,2025-12-24 15:56:50.735467,2115,West,3179.09,2025-12-24,15
166514,2025-12-24 15:56:50.735467,1674,North,3004.61,2025-12-24,15
936334,2025-12-24 15:56:50.735467,3536,East,4646.32,2025-12-24,15
657760,2025-12-24 15:56:50.735467,878,North,2988.87,2025-12-24,15
928556,2025-12-24 15:56:50.735467,4091,North,4583.99,2025-12-24,15
497571,2025-12-24 15:56:50.735467,2708,West,1573.52,2025-12-24,15
378896,2025-12-24 15:56:50.735467,1957,West,431.54,2025-12-24,15
535648,2025-12-24 15:56:50.735467,3881,West,1164.6,2025-12-24,15
819613,2025-12-24 15:56:50.735467,3236,West,4675.52,2025-12-24,15
376763,2025-12-24 15:56:50.735467,848,North,138.37,2025-12-24,15
737948,2025-12-24 15:56:50.735467,2282,South,279.78,2025-12-24,15
889357,2025-12-24 15:56:50.735467,3446,South,4395.61,2025-12-24,15
771437,2025-12-24 15:56:50.735467,3086,East,1384.67,2025-12-24,15
330585,2025-12-24 15:56:50.735467,3721,North,239.27,2025-12-24,15
760720,2025-12-24 15:56:50.735467,3382,West,645.03,2025-12-24,15
558334,2025-12-24 15:56:50.735467,3179,East,2020.2,2025-12-24,15
477360,2025-12-24 15:56:50.735467,4314,North,3620.26,2025-12-24,15
365503,2025-12-24 15:56:50.735467,3310,East,179.3,2025-12-24,15
555602,2025-12-24 15:56:50.735467,3347,South,2883.91,2025-12-24,15
740473,2025-12-24 15:56:50.735467,535,East,485.76,2025-12-24,15
250727,2025-12-24 15:56:50.735467,3581,West,3883.14,2025-12-24,15
831079,2025-12-24 15:56:50.735467,4238,West,2210.03,2025-12-24,15
820311,2025-12-24 15:56:50.735467,1766,East,4229.43,2025-12-24,15
930954,2025-12-24 15:56:50.735467,1089,West,963.99,2025-12-24,15
755386,2025-12-24 15:56:50.735467,2568,East,1513.66,2025-12-24,15
469940,2025-12-24 15:56:50.735467,765,North,687.48,2025-12-24,15
510886,2025-12-24 15:56:50.735467,4944,West,1955.41,2025-12-24,15
988323,2025-12-24 15:56:50.735467,677,West,4541.13,2025-12-24,15
716623,2025-12-24 15:56:50.735467,1472,North,2430.79,2025-12-24,15
680329,2025-12-24 15:56:50.735467,4478,North,1807.78,2025-12-24,15
406472,2025-12-24 15:56:50.735467,926,South,3051.2,2025-12-24,15
676963,2025-12-24 15:56:50.735467,1041,East,1923.05,2025-12-24,15
128529,2025-12-24 15:56:50.735467,2788,North,1782.89,2025-12-24,15
322271,2025-12-24 15:56:50.735467,3120,North,681.83,2025-12-24,15
112665,2025-12-24 15:56:50.735467,2056,North,4497.26,2025-12-24,15
465108,2025-12-24 15:56:50.735467,2660,South,3808.61,2025-12-24,15
519012,2025-12-24 15:56:50.735467,2634,East,4479.56,2025-12-24,15
770592,2025-12-24 15:56:50.735467,841,East,3536.83,2025-12-24,15
284305,2025-12-24 15:56:50.735467,299,East,1483.06,2025-12-24,15
454518,2025-12-24 15:56:50.735467,604,South,1757.67,2025-12-24,15
633080,2025-12-24 15:56:50.735467,559,West,3570.24,2025-12-24,15
212149,2025-12-24 15:56:50.735467,1082,East,1958.54,2025-12-24,15
918707,2025-12-24 15:56:50.735467,953,North,3890.42,2025-12-24,15
636629,2025-12-24 15:56:50.735467,1522,North,930.48,2025-12-24,15
634032,2025-12-24 15:56:50.735467,4180,West,722.22,2025-12-24,15
316041,2025-12-24 15:56:50.735467,3453,West,1393.57,2025-12-24,15
975530,2025-12-24 15:56:50.735467,2821,West,3067.13,2025-12-24,15
230525,2025-12-24 15:56:50.735467,2046,West,2726.43,2025-12-24,15
687970,2025-12-24 15:56:50.735467,65,East,1840.88,2025-12-24,15
155527,2025-12-24 15:56:50.735467,3472,East,1312.55,2025-12-24,15
180377,2025-12-24 15:56:50.735467,3201,East,2598.45,2025-12-24,15
923964,2025-12-24 15:56:50.735467,2504,South,4375.12,2025-12-24,15
750513,2025-12-24 15:56:50.735467,1747,South,1572.72,2025-12-24,15
579514,2025-12-24 15:56:50.735467,4856,North,1822.18,2025-12-24,15
505307,2025-12-24 15:56:50.735467,2209,North,914.68,2025-12-24,15
256904,2025-12-24 15:56:50.735467,4996,North,2238.15,2025-12-24,15
720986,2025-12-24 15:56:50.735467,2326,North,887.02,2025-12-24,15
730361,2025-12-24 15:56:50.735467,4167,North,2669.44,2025-12-24,15
675024,2025-12-24 15:56:50.735467,3171,East,3626.03,2025-12-24,15
479913,2025-12-24 15:56:50.735467,505,West,1407.48,2025-12-24,15
847143,2025-12-24 15:56:50.735467,3825,West,889.07,2025-12-24,15
972160,2025-12-24 15:56:50.735467,4872,East,2939.13,2025-12-24,15
617382,2025-12-24 15:56:50.735467,526,West,3075.98,2025-12-24,15
281590,2025-12-24 15:56:50.735467,3105,East,1350.17,2025-12-24,15
244636,2025-12-24 15:56:50.735467,3668,North,808.23,2025-12-24,15
530709,2025-12-24 15:56:50.735467,4393,South,1760.14,2025-12-24,15
678608,2025-12-24 15:56:50.735467,893,East,2042.24,2025-12-24,15
184725,2025-12-24 15:56:50.735467,683,East,2200.65,2025-12-24,15
502958,2025-12-24 15:56:50.735467,3159,North,585.72,2025-12-24,15
431987,2025-12-24 15:56:50.735467,3753,East,2598.38,2025-12-24,15
180822,2025-12-24 15:56:50.735467,2463,East,388.39,2025-12-24,15
458592,2025-12-24 15:56:50.735467,3752,West,2573.27,2025-12-24,15
211483,2025-12-24 15:56:50.735467,4873,East,2730.86,2025-12-24,15
876005,2025-12-24 15:56:50.735467,4231,South,1676.41,2025-12-24,15
957978,2025-12-24 15:56:50.735467,1744,West,4852.12,2025-12-24,15
618750,2025-12-24 15:56:50.735467,2713,South,2337.27,2025-12-24,15
575624,2025-12-24 15:56:50.735467,1101,North,4438.76,2025-12-24,15
504732,2025-12-24 15:56:50.735467,1269,East,422.31,2025-12-24,15
547614,2025-12-24 15:56:50.735467,2041,North,960.94,2025-12-24,15
773520,2025-12-24 15:56:50.735467,1947,North,3445.32,2025-12-24,15
562365,2025-12-24 15:56:50.735467,930,South,3504.2,2025-12-24,15
306811,2025-12-24 15:56:50.735467,4913,West,464.94,2025-12-24,15
939879,2025-12-24 15:56:50.735467,1271,West,1462.81,2025-12-24,15
243483,2025-12-24 15:56:50.735467,1981,West,886.6,2025-12-24,15
248101,2025-12-24 15:56:50.735467,2444,East,1868.31,2025-12-24,15
127592,2025-12-24 15:56:50.735467,3538,West,4866.18,2025-12-24,15
727992,2025-12-24 15:56:50.735467,4801,North,837.49,2025-12-24,15
137238,2025-12-24 15:56:50.735467,4914,East,2479.33,2025-12-24,15
763333,2025-12-24 15:56:50.735467,3909,North,2931.81,2025-12-24,15
999865,2025-12-24 15:56:50.735467,18,East,2415.32,2025-12-24,15
600646,2025-12-24 15:56:50.735467,1861,West,3946.78,2025-12-24,15
287338,2025-12-24 15:56:50.735467,4143,South,2265.48,2025-12-24,15
541491,2025-12-24 15:56:50.735467,1537,West,2169.76,2025-12-24,15
389285,2025-12-24 15:56:50.735467,972,North,3167.11,2025-12-24,15
856985,2025-12-24 15:56:50.735467,1158,North,1833.62,2025-12-24,15
839151,2025-12-24 15:56:50.735467,3736,West,4450.7,2025-12-24,15
837476,2025-12-24 15:56:50.735467,1112,South,4066.86,2025-12-24,15
731662,2025-12-24 15:56:50.735467,463,South,3819.85,2025-12-24,15
333243,2025-12-24 15:56:50.735467,3276,North,1677.46,2025-12-24,15
958952,2025-12-24 15:56:50.735467,1674,South,4130.17,2025-12-24,15
385730,2025-12-24 15:56:50.735467,156,South,4706.07,2025-12-24,15
446559,2025-12-24 15:56:50.735467,2812,West,1107.63,2025-12-24,15
462885,2025-12-24 15:56:50.735467,2425,North,3016.54,2025-12-24,15
160064,2025-12-24 15:56:50.735467,4194,East,3060.7,2025-12-24,15
377422,2025-12-24 15:56:50.735467,2597,South,436.66,2025-12-24,15
447115,2025-12-24 15:56:50.735467,4829,East,3619.19,2025-12-24,15
356400,2025-12-24 15:56:50.735467,3075,North,1061.04,2025-12-24,15
761046,2025-12-24 15:56:50.735467,1865,East,4409.55,2025-12-24,15
813223,2025-12-24 15:56:50.735467,4438,East,475.94,2025-12-24,15
684987,2025-12-24 15:56:50.735467,517,East,221.85,2025-12-24,15
983550,2025-12-24 15:56:50.735467,2175,North,1958.0,2025-12-24,15
509790,2025-12-24 15:56:50.735467,4204,West,2303.54,2025-12-24,15
512720,2025-12-24 15:56:50.735467,4377,South,4026.45,2025-12-24,15
439628,2025-12-24 15:56:50.735467,1057,South,1604.26,2025-12-24,15
237151,2025-12-24 15:56:50.735467,1733,North,514.71,2025-12-24,15
990216,2025-12-24 15:56:50.735467,4436,West,465.65,2025-12-24,15
969119,2025-12-24 15:56:50.735467,974,North,2222.85,2025-12-24,15
481075,2025-12-24 15:56:50.735467,2400,South,1186.02,2025-12-24,15
351672,2025-12-24 15:56:50.735467,1120,East,2920.63,2025-12-24,15
829029,2025-12-24 15:56:50.735467,2117,East,4555.75,2025-12-24,15
958353,2025-12-24 15:56:50.735467,183,South,2989.43,2025-12-24,15
676936,2025-12-24 15:56:50.735467,1266,North,767.91,2025-12-24,15
519013,2025-12-24 15:56:50.735467,3361,East,3881.57,2025-12-24,15
983313,2025-12-24 15:56:50.735467,310,West,4160.29,2025-12-24,15
336032,2025-12-24 15:56:50.735467,1157,East,626.35,2025-12-24,15
647130,2025-12-24 15:56:50.735467,4652,South,2101.76,2025-12-24,15
750866,2025-12-24 15:56:50.735467,2564,East,477.47,2025-12-24,15
455004,2025-12-24 15:56:50.735467,1378,West,1483.14,2025-12-24,15
458246,2025-12-24 15:56:50.735467,4605,South,3042.53,2025-12-24,15
980797,2025-12-24 15:56:50.735467,659,East,4744.25,2025-12-24,15
528722,2025-12-24 15:56:50.735467,3731,East,4000.84,2025-12-24,15
415510,2025-12-24 15:56:50.735467,3947,North,4132.91,2025-12-24,15
777860,2025-12-24 15:56:50.735467,4395,North,3859.18,2025-12-24,15
170307,2025-12-24 15:56:50.735467,383,South,3310.98,2025-12-24,15
162854,2025-12-24 15:56:50.735467,1418,South,376.22,2025-12-24,15
824236,2025-12-24 15:56:50.735467,254,South,4512.31,2025-12-24,15
490226,2025-12-24 15:56:50.735467,2658,East,1173.5,2025-12-24,15
848477,2025-12-24 15:56:50.735467,742,West,4646.5,2025-12-24,15
649843,2025-12-24 15:56:50.735467,3249,West,2037.56,2025-12-24,15
228703,2025-12-24 15:56:50.735467,4225,East,4514.25,2025-12-24,15
347831,2025-12-24 15:56:50.735467,4571,West,4801.77,2025-12-24,15
102646,2025-12-24 15:56:50.735467,1564,East,4948.73,2025-12-24,15
648233,2025-12-24 15:56:50.735467,3627,North,176.54,2025-12-24,15
706120,2025-12-24 15:56:50.735467,2647,East,4970.9,2025-12-24,15
293256,2025-12-24 15:56:50.735467,728,North,4049.82,2025-12-24,15
579024,2025-12-24 15:56:50.735467,1323,North,1842.46,2025-12-24,15
797449,2025-12-24 15:56:50.735467,2705,North,2282.27,2025-12-24,15
741601,2025-12-24 15:56:50.735467,3511,North,3929.59,2025-12-24,15
734663,2025-12-24 15:56:50.735467,3039,North,3570.09,2025-12-24,15
576029,2025-12-24 15:56:50.735467,4332,North,3082.62,2025-12-24,15
427725,2025-12-24 15:56:50.735467,2504,East,451.13,2025-12-24,15
627572,2025-12-24 15:56:50.735467,3588,North,520.34,2025-12-24,15
508937,2025-12-24 15:56:50.735467,2160,South,3824.75,2025-12-24,15
264799,2025-12-24 15:56:50.735467,2158,North,440.2,2025-12-24,15
938196,2025-12-24 15:56:50.735467,2099,West,2067.99,2025-12-24,15
651624,2025-12-24 15:56:50.735467,3871,West,4875.68,2025-12-24,15
978580,2025-12-24 15:56:50.735467,28,West,1534.94,2025-12-24,15
826979,2025-12-24 15:56:50.735467,4487,North,3380.76,2025-12-24,15
800827,2025-12-24 15:56:50.735467,1023,West,883.37,2025-12-24,15
887546,2025-12-24 15:56:50.735467,1034,East,723.12,2025-12-24,15
863150,2025-12-24 15:56:50.735467,759,South,376.91,2025-12-24,15
633479,2025-12-24 15:56:50.735467,3083,North,3062.83,2025-12-24,15
760418,2025-12-24 15:56:50.735467,1733,North,4683.38,2025-12-24,15
562842,2025-12-24 15:56:50.735467,3950,West,2844.36,2025-12-24,15
953555,2025-12-24 15:56:50.735467,3247,South,2503.98,2025-12-24,15
848168,2025-12-24 15:56:50.735467,4790,West,4735.62,2025-12-24,15
257197,2025-12-24 15:56:50.735467,1847,West,4435.66,2025-12-24,15
933269,2025-12-24 15:56:50.735467,3196,West,531.3,2025-12-24,15
165013,2025-12-24 15:56:50.735467,1449,West,3102.14,2025-12-24,15
781410,2025-12-24 15:56:50.735467,500,West,862.18,2025-12-24,15
533786,2025-12-24 15:56:50.735467,2385,West,477.08,2025-12-24,15
271409,2025-12-24 15:56:50.735467,946,West,4990.44,2025-12-24,15
677332,2025-12-24 15:56:50.735467,2977,East,3922.47,2025-12-24,15
603236,2025-12-24 15:56:50.735467,2849,West,4514.34,2025-12-24,15
412748,2025-12-24 15:56:50.735467,73,West,1162.1,2025-12-24,15
131354,2025-12-24 15:56:50.735467,4793,South,1012.89,2025-12-24,15
226698,2025-12-24 15:56:50.735467,2674,South,853.63,2025-12-24,15
703472,2025-12-24 15:56:50.735467,4344,South,3941.51,2025-12-24,15
270388,2025-12-24 15:56:50.735467,799,West,2454.34,2025-12-24,15
268740,2025-12-24 15:56:50.735467,2279,South,2431.05,2025-12-24,15
714914,2025-12-24 15:56:50.735467,2324,West,824.02,2025-12-24,15
984289,2025-12-24 15:56:50.735467,4750,West,2129.12,2025-12-24,15
624650,2025-12-24 15:56:50.735467,1486,West,4366.22,2025-12-24,15
102357,2025-12-24 15:56:50.735467,3180,North,2592.58,2025-12-24,15
201390,2025-12-24 15:56:50.735467,3648,North,1866.05,2025-12-24,15
898476,2025-12-24 15:56:50.735467,3520,North,1123.74,2025-12-24,15
457124,2025-12-24 15:56:50.736467,288,North,1225.84,2025-12-24,15
967272,2025-12-24 15:56:50.736467,770,West,2536.58,2025-12-24,15
599559,2025-12-24 15:56:50.736467,4025,East,1229.28,2025-12-24,15
600092,2025-12-24 15:56:50.736467,3430,East,2057.65,2025-12-24,15
316197,2025-12-24 15:56:50.736467,4799,East,4315.73,2025-12-24,15
470237,2025-12-24 15:56:50.736467,3847,North,4909.37,2025-12-24,15
808227,2025-12-24 15:56:50.736467,3592,North,3818.63,2025-12-24,15
603313,2025-12-24 15:56:50.736467,2373,West,4700.09,2025-12-24,15
146768,2025-12-24 15:56:50.736467,4125,West,1616.54,2025-12-24,15
561557,2025-12-24 15:56:50.736467,2781,South,4480.42,2025-12-24,15
679840,2025-12-24 15:56:50.736467,3206,South,751.39,2025-12-24,15
318211,2025-12-24 15:56:50.736467,4110,East,340.41,2025-12-24,15
708859,2025-12-24 15:56:50.736467,4706,South,3546.86,2025-12-24,15
797677,2025-12-24 15:56:50.736467,3364,North,4290.65,2025-12-24,15
753084,2025-12-24 15:56:50.736467,116,North,2670.42,2025-12-24,15
611991,2025-12-24 15:56:50.736467,3307,East,4275.0,2025-12-24,15
590229,2025-12-24 15:56:50.736467,4747,East,2590.2,2025-12-24,15
400647,2025-12-24 15:56:50.736467,3534,West,1295.74,2025-12-24,15
126007,2025-12-24 15:56:50.736467,3559,North,3538.57,2025-12-24,15
248245,2025-12-24 15:56:50.736467,129,East,3970.82,2025-12-24,15
355122,2025-12-24 15:56:50.736467,2966,North,3178.13,2025-12-24,15
717414,2025-12-24 15:56:50.736467,1866,East,2436.06,2025-12-24,15
540150,2025-12-24 15:56:50.736467,1695,South,457.32,2025-12-24,15
403797,2025-12-24 15:56:50.736467,252,West,553.08,2025-12-24,15
857815,2025-12-24 15:56:50.736467,673,West,2682.24,2025-12-24,15
192547,2025-12-24 15:56:50.736467,1984,East,4086.57,2025-12-24,15
451001,2025-12-24 15:56:50.736467,709,East,184.58,2025-12-24,15
987426,2025-12-24 15:56:50.736467,3878,South,2632.53,2025-12-24,15
149329,2025-12-24 15:56:50.736467,4585,South,4564.29,2025-12-24,15
530724,2025-12-24 15:56:50.736467,840,East,993.36,2025-12-24,15
285766,2025-12-24 15:56:50.736467,2112,North,683.79,2025-12-24,15
216951,2025-12-24 15:56:50.736467,908,East,3148.07,2025-12-24,15
278918,2025-12-24 15:56:50.736467,2669,South,339.19,2025-12-24,15
582797,2025-12-24 15:56:50.736467,1864,West,1755.95,2025-12-24,15
439916,2025-12-24 15:56:50.736467,1907,East,1102.82,2025-12-24,15
666021,2025-12-24 15:56:50.736467,2500,North,4828.17,2025-12-24,15
192332,2025-12-24 15:56:50.736467,4992,South,1381.99,2025-12-24,15
330086,2025-12-24 15:56:50.736467,786,West,2806.45,2025-12-24,15
281555,2025-12-24 15:56:50.736467,440,East,614.28,2025-12-24,15
731153,2025-12-24 15:56:50.736467,7,West,309.79,2025-12-24,15
889512,2025-12-24 15:56:50.736467,2014,East,3908.43,2025-12-24,15
950433,2025-12-24 15:56:50.736467,2313,South,4842.5,2025-12-24,15
267662,2025-12-24 15:56:50.736467,3083,West,4682.25,2025-12-24,15
732214,2025-12-24 15:56:50.736467,1956,East,2989.2,2025-12-24,15
395155,2025-12-24 15:56:50.736467,996,North,4391.69,2025-12-24,15
387053,2025-12-24 15:56:50.736467,1462,North,1433.19,2025-12-24,15
985643,2025-12-24 15:56:50.736467,3235,South,628.9,2025-12-24,15
315718,2025-12-24 15:56:50.736467,259,North,4825.64,2025-12-24,15
330811,2025-12-24 15:56:50.736467,4815,North,2486.62,2025-12-24,15
